sha1,game_version,region,relative_path_from_region_folder,texture_strcode
3d9eeb448c95b3551e705e917f5ba0bb2e40d3eb,Subsistence,Europe (Beta),MGS/slot/0/a13aa8,57ace5
3d9eeb448c95b3551e705e917f5ba0bb2e40d3eb,Subsistence,Europe (Beta),MGS/slot/0/a13aa8,580dd5
2b1547f4d1c67f8e59c5f06b71b8a25c22f8fa40,Subsistence,Europe (Beta),MGS/slot/0/a13aa8,d173e6
e0a646527943fc01a300a5b243ff8cb84a11bbfc,Subsistence,Europe (Beta),MGS/slot/0/a13aa8,e173e5
e93e0ccae6876bce06d0b4a18dbee2673f0e9eb4,Subsistence,Europe (Beta),MGS/slot/0/a13aa8,ea3da6
1b82a30c93c3bab9b1a64e6aab876adaef6dee8a,Subsistence,Europe (Beta),MGS/slot/1/413aa8,0190c3
03085eb48aa337279edf0a1aed55c1c52d3e45d2,Subsistence,Europe (Beta),MGS/slot/1/413aa8,03a157
ae9bf0af4fbe4c7432b642b05fa963fd91882464,Subsistence,Europe (Beta),MGS/slot/1/413aa8,0bc838
422a5537ffa276efefa6d0e8585e30fdc64d7ea9,Subsistence,Europe (Beta),MGS/slot/1/413aa8,1560a9
05266fd4204d16453f50ab3b909676a22ecfc115,Subsistence,Europe (Beta),MGS/slot/1/413aa8,16c328
e6b5a5f87eccc47c6cc5ca686516a23d6f8ed1d5,Subsistence,Europe (Beta),MGS/slot/1/413aa8,1a7920
cd12b63972484c07b39ff27df3b2ed5a580fe3ca,Subsistence,Europe (Beta),MGS/slot/1/413aa8,260856
74f1b89df8ed909dcd17b582ecaa941f7db7c638,Subsistence,Europe (Beta),MGS/slot/1/413aa8,267e42
63af1e3f40ca75513e9655e38674a99f917fc405,Subsistence,Europe (Beta),MGS/slot/1/413aa8,321206
193f5d34cb84c0223361a42ef70dcfda79df5838,Subsistence,Europe (Beta),MGS/slot/1/413aa8,322fe4
c73902c79b5fd8255c71e09978517fbdf92aa08a,Subsistence,Europe (Beta),MGS/slot/1/413aa8,3a5c3a
a9355439e77a099c40f125c37d4cc8aa4388b2cd,Subsistence,Europe (Beta),MGS/slot/1/413aa8,3e85c6
e42eddcdfd20f03d10cf5eebc561164704738d2f,Subsistence,Europe (Beta),MGS/slot/1/413aa8,3fce7c
5fb6f1a0b2ed2e8a06587e7d2ed367930e1b326a,Subsistence,Europe (Beta),MGS/slot/1/413aa8,48d33f
dd625dfe8451312c2e00e6c6d0abaf78f40e7b16,Subsistence,Europe (Beta),MGS/slot/1/413aa8,4a4cab
07d849323fab86facd7d1347a6054bbafa20fa7e,Subsistence,Europe (Beta),MGS/slot/1/413aa8,556a8b
22e875e00b7755b55bc0557cc9c06154801e65d3,Subsistence,Europe (Beta),MGS/slot/1/413aa8,67fade
e3f0b76b22834e85567f989b92a26e905dc583b7,Subsistence,Europe (Beta),MGS/slot/1/413aa8,67fadf
0d477f41869758dca976d8804ad282be6c65ad3f,Subsistence,Europe (Beta),MGS/slot/1/413aa8,67fae0
d9712e2125326ec758c8831c9bb22e6f36e72387,Subsistence,Europe (Beta),MGS/slot/1/413aa8,67fae1
d34421efc59edfbd507ed15e38383a2008827127,Subsistence,Europe (Beta),MGS/slot/1/413aa8,69ea2d
da561c8edbe29682082c7db4c5161a6af1855325,Subsistence,Europe (Beta),MGS/slot/1/413aa8,6bda78
be2e691086e5e7ed30c7d59454ce4d77f57ebe11,Subsistence,Europe (Beta),MGS/slot/1/413aa8,6bff47
9be49397a987aca60ab1bebd4569300752e2c74f,Subsistence,Europe (Beta),MGS/slot/1/413aa8,6d80b7
838819d87906cb42759939beade02bf8e7de5e01,Subsistence,Europe (Beta),MGS/slot/1/413aa8,6f1f57
6c9cd982b1bc159371b265a668b21a56aadf34f1,Subsistence,Europe (Beta),MGS/slot/1/413aa8,72a09c
6eec73ce0bc8d64ea9680f0b6fd6bb02715d4e41,Subsistence,Europe (Beta),MGS/slot/1/413aa8,74975a
42d2478b23238284d82b6fc0b4a232f9678d46b3,Subsistence,Europe (Beta),MGS/slot/1/413aa8,74afc6
562f45fbefabc0e6392a915e9d2275b90837e5dd,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7712e4
f233a3ed1f4958763c92c654852962e7a358679b,Subsistence,Europe (Beta),MGS/slot/1/413aa8,799bbf
23ceddcb288278ff640a0f5bd293f23c1d43c85d,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7a207d
28cc3d9c47e4040ae7fa0ddc9ca8de8881ad1257,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7ab586
4cd37c6da30a562b399f026f8c0628156ec73016,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7bba5e
a7b0e61712b003184786010ff2a91f9b46cf0620,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7c5067
b2a67ee31d9e2344190f595f6f2e14c1acad123d,Subsistence,Europe (Beta),MGS/slot/1/413aa8,7d6803
e45519df5ba30845fe0af2dc2a30f77e98c67c98,Subsistence,Europe (Beta),MGS/slot/1/413aa8,807c2b
e1b89bc7834688a95d5806d647aeda1027f9c7c6,Subsistence,Europe (Beta),MGS/slot/1/413aa8,93a011
f9bb8162634eb71f84b9ad8407e4afda4d625664,Subsistence,Europe (Beta),MGS/slot/1/413aa8,a23182
bd0a78f1c960eda3808e1c1064016f5a4f6b86ec,Subsistence,Europe (Beta),MGS/slot/1/413aa8,a32ed0
87c7b725c393057de32c9dd7f70f19c1eb3cd2ec,Subsistence,Europe (Beta),MGS/slot/1/413aa8,dc8482
4d154bc4c51b05c33b00391519f5d8687f27cf87,Subsistence,Europe (Beta),MGS/slot/1/413aa8,de1bfa
ad7c276eabfc025db4b9ba1bc6883b9284b9bf55,Subsistence,Europe (Beta),MGS/slot/1/413aa8,e37ffb
5d5631245933d530be3417040caf292e3d3b87e9,Subsistence,Europe (Beta),MGS/slot/1/413aa8,e5ba5c
1459cb0e117f9ef311a6c5e03561a5996fbf364a,Subsistence,Europe (Beta),MGS/slot/1/413aa8,ecc6f4
4142034fb87117ae9732bc3725f92d16989edb8b,Subsistence,Europe (Beta),MGS/slot/1/413aa8,f2bf48
8f2553e3dd0db5b52bf680ff0030b290cbc13b01,Subsistence,Europe (Beta),MGS/slot/1/413aa8,fe2f9f
7b7c5d73cd1324e39f5aaddfb38507a8a98439a0,Subsistence,Europe (Beta),MGS/slot/10/b6dcd9,32c4c8
84dca8dbc1d6eb03b3774dd88c9721b703532a40,Subsistence,Europe (Beta),MGS/slot/100/1139b5,2bbe38
1b82a30c93c3bab9b1a64e6aab876adaef6dee8a,Subsistence,Europe (Beta),MGS/slot/101/413aa8,0190c3
03085eb48aa337279edf0a1aed55c1c52d3e45d2,Subsistence,Europe (Beta),MGS/slot/101/413aa8,03a157
cba0974d1b1d9a5428f1f120be806a2a093c42dc,Subsistence,Europe (Beta),MGS/slot/101/413aa8,04109e
ae9bf0af4fbe4c7432b642b05fa963fd91882464,Subsistence,Europe (Beta),MGS/slot/101/413aa8,0bc838
e89253f824ba921724554ebe549a3b18acc0d612,Subsistence,Europe (Beta),MGS/slot/101/413aa8,120998
b7c1e3c6b7bbf436837f29f52375c7c527bab240,Subsistence,Europe (Beta),MGS/slot/101/413aa8,129409
69cfe916adfe7e39e9be789176acc6c2a39fe69b,Subsistence,Europe (Beta),MGS/slot/101/413aa8,140ca3
05266fd4204d16453f50ab3b909676a22ecfc115,Subsistence,Europe (Beta),MGS/slot/101/413aa8,16c328
7e98f3bb88e35cc38da7ab4a86525676c698552d,Subsistence,Europe (Beta),MGS/slot/101/413aa8,1ff04c
b526373a9b27ddcd4d93999f73c22625583d3bca,Subsistence,Europe (Beta),MGS/slot/101/413aa8,2631c2
74f1b89df8ed909dcd17b582ecaa941f7db7c638,Subsistence,Europe (Beta),MGS/slot/101/413aa8,267e42
a4536aa1e1a5f14e8fa08c60e899d5ca304153d3,Subsistence,Europe (Beta),MGS/slot/101/413aa8,368322
c73902c79b5fd8255c71e09978517fbdf92aa08a,Subsistence,Europe (Beta),MGS/slot/101/413aa8,3a5c3a
e42eddcdfd20f03d10cf5eebc561164704738d2f,Subsistence,Europe (Beta),MGS/slot/101/413aa8,3fce7c
efed7bbf29069f88c0095ab55473441904781806,Subsistence,Europe (Beta),MGS/slot/101/413aa8,488fc4
ea63c4f1cbd32938f61c6bb7429861be4eff80e9,Subsistence,Europe (Beta),MGS/slot/101/413aa8,4899c4
67f3b56674788efe959c9d495debcd6570aa10ee,Subsistence,Europe (Beta),MGS/slot/101/413aa8,4f9f0f
559b4bfad6d061af9e4b30ebf0d95fc490d1a589,Subsistence,Europe (Beta),MGS/slot/101/413aa8,4f9f71
07d849323fab86facd7d1347a6054bbafa20fa7e,Subsistence,Europe (Beta),MGS/slot/101/413aa8,556a8b
da561c8edbe29682082c7db4c5161a6af1855325,Subsistence,Europe (Beta),MGS/slot/101/413aa8,6bda78
be2e691086e5e7ed30c7d59454ce4d77f57ebe11,Subsistence,Europe (Beta),MGS/slot/101/413aa8,6bff47
e16ec793622d4e7f769f33cea153dde5cffe2dfe,Subsistence,Europe (Beta),MGS/slot/101/413aa8,6e027e
e07118d37e619004dc8299694c56caa6a2b9073e,Subsistence,Europe (Beta),MGS/slot/101/413aa8,6f1f37
838819d87906cb42759939beade02bf8e7de5e01,Subsistence,Europe (Beta),MGS/slot/101/413aa8,6f1f57
6c9cd982b1bc159371b265a668b21a56aadf34f1,Subsistence,Europe (Beta),MGS/slot/101/413aa8,72a09c
6eec73ce0bc8d64ea9680f0b6fd6bb02715d4e41,Subsistence,Europe (Beta),MGS/slot/101/413aa8,74975a
8174c11c9cc82739ae2e6c53fe5310cac0402051,Subsistence,Europe (Beta),MGS/slot/101/413aa8,765dfa
562f45fbefabc0e6392a915e9d2275b90837e5dd,Subsistence,Europe (Beta),MGS/slot/101/413aa8,7712e4
f233a3ed1f4958763c92c654852962e7a358679b,Subsistence,Europe (Beta),MGS/slot/101/413aa8,799bbf
151b2efc10bf4d2200cfe63a5e5083699491fbfd,Subsistence,Europe (Beta),MGS/slot/101/413aa8,7a5fb0
28cc3d9c47e4040ae7fa0ddc9ca8de8881ad1257,Subsistence,Europe (Beta),MGS/slot/101/413aa8,7ab586
b2a67ee31d9e2344190f595f6f2e14c1acad123d,Subsistence,Europe (Beta),MGS/slot/101/413aa8,7d6803
4df5499763dc0aac10422e09b6f5baf41e1aba52,Subsistence,Europe (Beta),MGS/slot/101/413aa8,8a0728
7154dd4adef27ce37c3f4fe22a4ba9aba78d5d43,Subsistence,Europe (Beta),MGS/slot/101/413aa8,9859ed
82d2c16aedcd08686e729531fc8a33db5fc51290,Subsistence,Europe (Beta),MGS/slot/101/413aa8,9f41e0
41b93d0f5d7191a417ce6fe30a4664ed0f13a73a,Subsistence,Europe (Beta),MGS/slot/101/413aa8,a0dc11
ed511e5a98196cd4b0cd62cb334c4807e6c58f0a,Subsistence,Europe (Beta),MGS/slot/101/413aa8,a8077a
ec46d70ece0ab18350dbd92ece7393cb28d61db3,Subsistence,Europe (Beta),MGS/slot/101/413aa8,ac1e75
4d154bc4c51b05c33b00391519f5d8687f27cf87,Subsistence,Europe (Beta),MGS/slot/101/413aa8,de1bfa
63b8b68f4f0b8ac52bfc8262b1f7bcf323e6a494,Subsistence,Europe (Beta),MGS/slot/101/413aa8,e3d09a
17ce4b0bb10419efaa5fd39f183db7e6b34c07d0,Subsistence,Europe (Beta),MGS/slot/101/413aa8,e42859
18fa52bb1f9e449bcbda58f4f657da187ff96d5c,Subsistence,Europe (Beta),MGS/slot/101/413aa8,e74cf7
1459cb0e117f9ef311a6c5e03561a5996fbf364a,Subsistence,Europe (Beta),MGS/slot/101/413aa8,ecc6f4
94b1bfa0194d75e8cffb3b8929af8bc73a5c76e2,Subsistence,Europe (Beta),MGS/slot/101/413aa8,ed6cf7
ad26a1eb9ef5b45de9a19123434a623de8f00b25,Subsistence,Europe (Beta),MGS/slot/101/413aa8,ef6cdb
250485dfe39b86e6e1a8ddca8a769a109b1f32f2,Subsistence,Europe (Beta),MGS/slot/101/413aa8,fec9f0
1b82a30c93c3bab9b1a64e6aab876adaef6dee8a,Subsistence,Europe (Beta),MGS/slot/102/413aa8,0190c3
03085eb48aa337279edf0a1aed55c1c52d3e45d2,Subsistence,Europe (Beta),MGS/slot/102/413aa8,03a157
cba0974d1b1d9a5428f1f120be806a2a093c42dc,Subsistence,Europe (Beta),MGS/slot/102/413aa8,04109e
ae9bf0af4fbe4c7432b642b05fa963fd91882464,Subsistence,Europe (Beta),MGS/slot/102/413aa8,0bc838
e89253f824ba921724554ebe549a3b18acc0d612,Subsistence,Europe (Beta),MGS/slot/102/413aa8,120998
b7c1e3c6b7bbf436837f29f52375c7c527bab240,Subsistence,Europe (Beta),MGS/slot/102/413aa8,129409
69cfe916adfe7e39e9be789176acc6c2a39fe69b,Subsistence,Europe (Beta),MGS/slot/102/413aa8,140ca3
05266fd4204d16453f50ab3b909676a22ecfc115,Subsistence,Europe (Beta),MGS/slot/102/413aa8,16c328
7e98f3bb88e35cc38da7ab4a86525676c698552d,Subsistence,Europe (Beta),MGS/slot/102/413aa8,1ff04c
b526373a9b27ddcd4d93999f73c22625583d3bca,Subsistence,Europe (Beta),MGS/slot/102/413aa8,2631c2
74f1b89df8ed909dcd17b582ecaa941f7db7c638,Subsistence,Europe (Beta),MGS/slot/102/413aa8,267e42
a4536aa1e1a5f14e8fa08c60e899d5ca304153d3,Subsistence,Europe (Beta),MGS/slot/102/413aa8,368322
c73902c79b5fd8255c71e09978517fbdf92aa08a,Subsistence,Europe (Beta),MGS/slot/102/413aa8,3a5c3a
e42eddcdfd20f03d10cf5eebc561164704738d2f,Subsistence,Europe (Beta),MGS/slot/102/413aa8,3fce7c
efed7bbf29069f88c0095ab55473441904781806,Subsistence,Europe (Beta),MGS/slot/102/413aa8,488fc4
ea63c4f1cbd32938f61c6bb7429861be4eff80e9,Subsistence,Europe (Beta),MGS/slot/102/413aa8,4899c4
67f3b56674788efe959c9d495debcd6570aa10ee,Subsistence,Europe (Beta),MGS/slot/102/413aa8,4f9f0f
559b4bfad6d061af9e4b30ebf0d95fc490d1a589,Subsistence,Europe (Beta),MGS/slot/102/413aa8,4f9f71
07d849323fab86facd7d1347a6054bbafa20fa7e,Subsistence,Europe (Beta),MGS/slot/102/413aa8,556a8b
da561c8edbe29682082c7db4c5161a6af1855325,Subsistence,Europe (Beta),MGS/slot/102/413aa8,6bda78
be2e691086e5e7ed30c7d59454ce4d77f57ebe11,Subsistence,Europe (Beta),MGS/slot/102/413aa8,6bff47
e16ec793622d4e7f769f33cea153dde5cffe2dfe,Subsistence,Europe (Beta),MGS/slot/102/413aa8,6e027e
e07118d37e619004dc8299694c56caa6a2b9073e,Subsistence,Europe (Beta),MGS/slot/102/413aa8,6f1f37
838819d87906cb42759939beade02bf8e7de5e01,Subsistence,Europe (Beta),MGS/slot/102/413aa8,6f1f57
6c9cd982b1bc159371b265a668b21a56aadf34f1,Subsistence,Europe (Beta),MGS/slot/102/413aa8,72a09c
6eec73ce0bc8d64ea9680f0b6fd6bb02715d4e41,Subsistence,Europe (Beta),MGS/slot/102/413aa8,74975a
52789cc49c448dd0a8cb95968bd2106501f08b13,Subsistence,Europe (Beta),MGS/slot/102/413aa8,765dfa
562f45fbefabc0e6392a915e9d2275b90837e5dd,Subsistence,Europe (Beta),MGS/slot/102/413aa8,7712e4
f233a3ed1f4958763c92c654852962e7a358679b,Subsistence,Europe (Beta),MGS/slot/102/413aa8,799bbf
151b2efc10bf4d2200cfe63a5e5083699491fbfd,Subsistence,Europe (Beta),MGS/slot/102/413aa8,7a5fb0
28cc3d9c47e4040ae7fa0ddc9ca8de8881ad1257,Subsistence,Europe (Beta),MGS/slot/102/413aa8,7ab586
b2a67ee31d9e2344190f595f6f2e14c1acad123d,Subsistence,Europe (Beta),MGS/slot/102/413aa8,7d6803
4df5499763dc0aac10422e09b6f5baf41e1aba52,Subsistence,Europe (Beta),MGS/slot/102/413aa8,8a0728
7154dd4adef27ce37c3f4fe22a4ba9aba78d5d43,Subsistence,Europe (Beta),MGS/slot/102/413aa8,9859ed
82d2c16aedcd08686e729531fc8a33db5fc51290,Subsistence,Europe (Beta),MGS/slot/102/413aa8,9f41e0
41b93d0f5d7191a417ce6fe30a4664ed0f13a73a,Subsistence,Europe (Beta),MGS/slot/102/413aa8,a0dc11
ed511e5a98196cd4b0cd62cb334c4807e6c58f0a,Subsistence,Europe (Beta),MGS/slot/102/413aa8,a8077a
ec46d70ece0ab18350dbd92ece7393cb28d61db3,Subsistence,Europe (Beta),MGS/slot/102/413aa8,ac1e75
4d154bc4c51b05c33b00391519f5d8687f27cf87,Subsistence,Europe (Beta),MGS/slot/102/413aa8,de1bfa
63b8b68f4f0b8ac52bfc8262b1f7bcf323e6a494,Subsistence,Europe (Beta),MGS/slot/102/413aa8,e3d09a
17ce4b0bb10419efaa5fd39f183db7e6b34c07d0,Subsistence,Europe (Beta),MGS/slot/102/413aa8,e42859
18fa52bb1f9e449bcbda58f4f657da187ff96d5c,Subsistence,Europe (Beta),MGS/slot/102/413aa8,e74cf7
1459cb0e117f9ef311a6c5e03561a5996fbf364a,Subsistence,Europe (Beta),MGS/slot/102/413aa8,ecc6f4
94b1bfa0194d75e8cffb3b8929af8bc73a5c76e2,Subsistence,Europe (Beta),MGS/slot/102/413aa8,ed6cf7
ad26a1eb9ef5b45de9a19123434a623de8f00b25,Subsistence,Europe (Beta),MGS/slot/102/413aa8,ef6cdb
250485dfe39b86e6e1a8ddca8a769a109b1f32f2,Subsistence,Europe (Beta),MGS/slot/102/413aa8,fec9f0
9fee54cdb9037a07d13c3b54c1d04b2a9e3837fa,Subsistence,Europe (Beta),MGS/slot/103/90422c,90422c
cf57515045f5e98c51789ee6151c80b00d8e9da8,Subsistence,Europe (Beta),MGS/slot/104/b6dcd9,10d484
74f1b89df8ed909dcd17b582ecaa941f7db7c638,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,267e42
c73902c79b5fd8255c71e09978517fbdf92aa08a,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,3a5c3a
814c1b5be7418bc13d7dc6472a48c83696ea39da,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,3bdcb7
c24e41832f011aaafa2c9eb58d3a25d1db12091b,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,4b9458
3fbe332fdf0bd081e0fce2df3dac15a6933f3ca4,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,61b9c1
424be91954321ddb9744013469a51c8fa7d577d5,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,7482b3
28cc3d9c47e4040ae7fa0ddc9ca8de8881ad1257,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,7ab586
b2a67ee31d9e2344190f595f6f2e14c1acad123d,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,7d6803
30e6e02f3ef2c0cfa7e576d4a3752c6b3b16d050,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,a79b25
295062594278c24c9a07aad24db124346e4cf1b4,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,d55711
b8723fdc2cb18ea8bf121453c15df8b1727b457c,Subsistence,Europe (Beta),MGS/slot/105/2d7cd5,f6ff6a
24fd2bc82346cd00fae797a6376883719fdba490,Subsistence,Europe (Beta),MGS/slot/106/fc4b3a,fc4b3a
61bbb1c283fc83e22f51137153e35d440335a6a3,Subsistence,Europe (Beta),MGS/slot/107/3a7c61,3a7c61
014643b22b4faf06519f965eea76f8a34e7b6b3e,Subsistence,Europe (Beta),MGS/slot/108/b63474,b63474
908ba500ed447e3e35850ed5a5b0f6f67ce3ec42,Subsistence,Europe (Beta),MGS/slot/109/65305e,65305e
f6cf89e3f8b3844ec275f0f1229f2eb53e274bc3,Subsistence,Europe (Beta),MGS/slot/11/f395b8,15964d
223fabfea3649d00643694ce9c84984570694744,Subsistence,Europe (Beta),MGS/slot/11/f395b8,253750
221009ef75cfdd0f60ce5e08c26be0127e9a8761,Subsistence,Europe (Beta),MGS/slot/11/f395b8,28007b
14e459ad6e5c8dccf09e3aff8988c4ccff591aa8,Subsistence,Europe (Beta),MGS/slot/11/f395b8,2b0f22
6b38ab72aee31346170ae7936c6b510d3ea1b8c4,Subsistence,Europe (Beta),MGS/slot/11/f395b8,4d4a5e
8fc2cb048e623a8de57247584421c40fb1079ec9,Subsistence,Europe (Beta),MGS/slot/11/f395b8,6f7257
c4d6956f874aad2227d4dbdef3f7eee535edf1c9,Subsistence,Europe (Beta),MGS/slot/11/f395b8,7f0ca6
5f00183b2dfa23bf22a2ecaf2f9ba9a14fb7fa4f,Subsistence,Europe (Beta),MGS/slot/11/f395b8,808db3
6cd214b7bb34204a0d3340d3911a93a8f1e59dbd,Subsistence,Europe (Beta),MGS/slot/11/f395b8,b9261f
8739f09bb2fb035203044aef9a14c329659319d5,Subsistence,Europe (Beta),MGS/slot/11/f395b8,b95079
d16947f86e03c4b3ea5610f233496dfe6681b783,Subsistence,Europe (Beta),MGS/slot/11/f395b8,d8bacf
7e93d16afdf7b695c977755ce61d9d02a44b3a22,Subsistence,Europe (Beta),MGS/slot/11/f395b8,e2bb25
3bfbddaf73fa573294c22cbabf1f2d088bcc8284,Subsistence,Europe (Beta),MGS/slot/11/f395b8,e2bb26
ba8a58e0f6e41faeba7f290f66f7c1cca6a68e28,Subsistence,Europe (Beta),MGS/slot/11/f395b8,e2bb27
2cfaa6917d67b499f194614ff45f87b51ca45ff0,Subsistence,Europe (Beta),MGS/slot/11/f395b8,e2bb28
5ad4313384faaef40f8f18785056fc441528a383,Subsistence,Europe (Beta),MGS/slot/11/f395b8,f37198
a0d3d52cd1eeefb264159f792ce2319149cbe155,Subsistence,Europe (Beta),MGS/slot/110/413932,553425
85d007be754df740beb1f49fdc7852d303dd61e8,Subsistence,Europe (Beta),MGS/slot/110/413932,a53b63
7da51834c4e4f1473a0c9997b008da9f209685d1,Subsistence,Europe (Beta),MGS/slot/111/e4ae3a,e4ae3a
955d3c4068b3ca28c9dacac0ea3d650b0ee996aa,Subsistence,Europe (Beta),MGS/slot/112/621968,621968
8631bba12fe3d08f94a6607be6ccbf6242dbb401,Subsistence,Europe (Beta),MGS/slot/113/b6dcd9,4244b2
0920c343be26964369c219ed472645597450422f,Subsistence,Europe (Beta),MGS/slot/114/487b73,487b73
a82acba616df04085060b43aed1beaa7a45848e5,Subsistence,Europe (Beta),MGS/slot/115/413626,413626
eb6ea50c2e908ac6f7ba33164c187c6c9078c9c7,Subsistence,Europe (Beta),MGS/slot/116/b6dcd9,7ebdd7
1b82a30c93c3bab9b1a64e6aab876adaef6dee8a,Subsistence,Europe (Beta),MGS/slot/117/413aa8,0190c3
03085eb48aa337279edf0a1aed55c1c52d3e45d2,Subsistence,Europe (Beta),MGS/slot/117/413aa8,03a157
cba0974d1b1d9a5428f1f120be806a2a093c42dc,Subsistence,Europe (Beta),MGS/slot/117/413aa8,04109e
ae9bf0af4fbe4c7432b642b05fa963fd91882464,Subsistence,Europe (Beta),MGS/slot/117/413aa8,0bc838
e89253f824ba921724554ebe549a3b18acc0d612,Subsistence,Europe (Beta),MGS/slot/117/413aa8,120998
b7c1e3c6b7bbf436837f29f52375c7c527bab240,Subsistence,Europe (Beta),MGS/slot/117/413aa8,129409
69cfe916adfe7e39e9be789176acc6c2a39fe69b,Subsistence,Europe (Beta),MGS/slot/117/413aa8,140ca3
05266fd4204d16453f50ab3b909676a22ecfc115,Subsistence,Europe (Beta),MGS/slot/117/413aa8,16c328
7e98f3bb88e35cc38da7ab4a86525676c698552d,Subsistence,Europe (Beta),MGS/slot/117/413aa8,1ff04c
b526373a9b27ddcd4d93999f73c22625583d3bca,Subsistence,Europe (Beta),MGS/slot/117/413aa8,2631c2
74f1b89df8ed909dcd17b582ecaa941f7db7c638,Subsistence,Europe (Beta),MGS/slot/117/413aa8,267e42
a4536aa1e1a5f14e8fa08c60e899d5ca304153d3,Subsistence,Europe (Beta),MGS/slot/117/413aa8,368322
c73902c79b5fd8255c71e09978517fbdf92aa08a,Subsistence,Europe (Beta),MGS/slot/117/413aa8,3a5c3a
e42eddcdfd20f03d10cf5eebc561164704738d2f,Subsistence,Europe (Beta),MGS/slot/117/413aa8,3fce7c
efed7bbf29069f88c0095ab55473441904781806,Subsistence,Europe (Beta),MGS/slot/117/413aa8,488fc4
ea63c4f1cbd32938f61c6bb7429861be4eff80e9,Subsistence,Europe (Beta),MGS/slot/117/413aa8,4899c4
67f3b56674788efe959c9d495debcd6570aa10ee,Subsistence,Europe (Beta),MGS/slot/117/413aa8,4f9f0f
559b4bfad6d061af9e4b30ebf0d95fc490d1a589,Subsistence,Europe (Beta),MGS/slot/117/413aa8,4f9f71
07d849323fab86facd7d1347a6054bbafa20fa7e,Subsistence,Europe (Beta),MGS/slot/117/413aa8,556a8b
da561c8edbe29682082c7db4c5161a6af1855325,Subsistence,Europe (Beta),MGS/slot/117/413aa8,6bda78
be2e691086e5e7ed30c7d59454ce4d77f57ebe11,Subsistence,Europe (Beta),MGS/slot/117/413aa8,6bff47
e16ec793622d4e7f769f33cea153dde5cffe2dfe,Subsistence,Europe (Beta),MGS/slot/117/413aa8,6e027e
e07118d37e619004dc8299694c56caa6a2b9073e,Subsistence,Europe (Beta),MGS/slot/117/413aa8,6f1f37
838819d87906cb42759939beade02bf8e7de5e01,Subsistence,Europe (Beta),MGS/slot/117/413aa8,6f1f57
6c9cd982b1bc159371b265a668b21a56aadf34f1,Subsistence,Europe (Beta),MGS/slot/117/413aa8,72a09c
6eec73ce0bc8d64ea9680f0b6fd6bb02715d4e41,Subsistence,Europe (Beta),MGS/slot/117/413aa8,74975a
3fd719575785470e0e5889b0e89820461079223f,Subsistence,Europe (Beta),MGS/slot/117/413aa8,765dfa
562f45fbefabc0e6392a915e9d2275b90837e5dd,Subsistence,Europe (Beta),MGS/slot/117/413aa8,7712e4
f233a3ed1f4958763c92c654852962e7a358679b,Subsistence,Europe (Beta),MGS/slot/117/413aa8,799bbf
151b2efc10bf4d2200cfe63a5e5083699491fbfd,Subsistence,Europe (Beta),MGS/slot/117/413aa8,7a5fb0
28cc3d9c47e4040ae7fa0ddc9ca8de8881ad1257,Subsistence,Europe (Beta),MGS/slot/117/413aa8,7ab586
b2a67ee31d9e2344190f595f6f2e14c1acad123d,Subsistence,Europe (Beta),MGS/slot/117/413aa8,7d6803
4df5499763dc0aac10422e09b6f5baf41e1aba52,Subsistence,Europe (Beta),MGS/slot/117/413aa8,8a0728
7154dd4adef27ce37c3f4fe22a4ba9aba78d5d43,Subsistence,Europe (Beta),MGS/slot/117/413aa8,9859ed
82d2c16aedcd08686e729531fc8a33db5fc51290,Subsistence,Europe (Beta),MGS/slot/117/413aa8,9f41e0
41b93d0f5d7191a417ce6fe30a4664ed0f13a73a,Subsistence,Europe (Beta),MGS/slot/117/413aa8,a0dc11
ed511e5a98196cd4b0cd62cb334c4807e6c58f0a,Subsistence,Europe (Beta),MGS/slot/117/413aa8,a8077a
ec46d70ece0ab18350dbd92ece7393cb28d61db3,Subsistence,Europe (Beta),MGS/slot/117/413aa8,ac1e75
4d154bc4c51b05c33b00391519f5d8687f27cf87,Subsistence,Europe (Beta),MGS/slot/117/413aa8,de1bfa
63b8b68f4f0b8ac52bfc8262b1f7bcf323e6a494,Subsistence,Europe (Beta),MGS/slot/117/413aa8,e3d09a
17ce4b0bb10419efaa5fd39f183db7e6b34c07d0,Subsistence,Europe (Beta),MGS/slot/117/413aa8,e42859
18fa52bb1f9e449bcbda58f4f657da187ff96d5c,Subsistence,Europe (Beta),MGS/slot/117/413aa8,e74cf7
1459cb0e117f9ef311a6c5e03561a5996fbf364a,Subsistence,Europe (Beta),MGS/slot/117/413aa8,ecc6f4
